X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,time
1.47892169200643e-17,4.24332551601228e-18,1.47176909746983e-18,2.57194872758089e-18,6.80081609004568e-18,6.46988508808874e-18,3.23702940959794e-18,7.80085440199977e-18,8.95270914888083e-18,2.23016099988601e-17,8.08246207789708e-19,2.99539576329699e-18,2.87556443193486e-18,1.80895919778864e-18,2.73424277928836e-18,4.76159880592476e-18,2.79774917091487e-17,3.41383831927822e-18,1.26605125036331e-17,3.89412315864641e-18,1.19593953311239e-17,4.55118433866674e-18,2.20377068541011e-17,4.57366533654609e-18,2.52404549062729e-18,1.27672090188333e-18,1.57368469768438e-17,6.78896692562798e-18,7.97439049754482e-18,1.22043710607527e-17,1.05723068565557e-18,1.42214682331101e-18,4.21065209769647e-18,7.54692626459371e-18,5.86424489775528e-18,3.00307468171209e-18,8.82670866278632e-18,1.00858824403853e-17,5.05936774902319e-18,1.96295707113468e-18,1.59740513511638e-18,1.437703018289e-18,7.79778817590136e-18,6.453763471475e-18,4.09981277052141e-18,1.1960394293699e-17,1.07067262626566e-18,2.39021510400289e-18,4.56296009376306e-18,1.23117314221735e-17,8.49173981440386e-18,6.5556455637428e-18,2.81456655657827e-18,6.88662133553917e-18,1.84498786423655e-17,2.38643722669343e-18,6.71120387480853e-18,3.76698871469121e-18,7.81277512656717e-18,5.79822311321835e-18,2.79016952592816e-18,4.83398274051458e-18,2.19706266121484e-17,8.64369495605471e-18,6.14631974970487e-18,8.18769784617638e-18,1.77007091498489e-18,3.52776827410833e-18,7.18897368260496e-18,1.89633701990297e-18,2.43781300267754e-17,2.1856567171229e-18,8.7205149344798e-18,1.30582413950451e-17,2.48188796441082e-18,9.90911767118597e-19,1.77786886132484e-18,2.64173473787337e-18,4.23035503443331e-18,9.54566978832048e-18,7.84189576721953e-18,5.34312041377056e-18,3.2330200083971e-18,3.60383348541733e-18,1.53161184541063e-17,3.93586003813717e-18,2.58834347378519e-18,2.66778698295935e-17,1.06079274302466e-17,9.75977447644813e-18,1.94441665417851e-17,5.41664351873346e-18,-28.524
5.24823990888062e-18,5.76782700438897e-18,7.28220410829823e-18,1.10723636028275e-18,1.953072951367e-18,1.03060167836362e-17,2.32978366969708e-17,2.17265631205854e-17,5.3857384511803e-18,2.29902897190512e-17,6.856087401523e-18,2.32515267828546e-17,2.3921667232468e-17,1.20552424526015e-17,7.31260118051389e-18,2.41557177342225e-17,4.28983094859979e-18,3.59117266273531e-17,1.4597210383132e-17,7.36937563571044e-18,3.53593148046219e-17,8.35790410640476e-18,3.41345735262159e-17,1.39397112002467e-18,1.31685912701171e-17,2.21162206228626e-17,1.53326967542814e-17,6.79014738956973e-18,7.93314781969538e-18,2.78437098348681e-17,8.421245936637e-18,2.04416142220061e-17,1.14741790683802e-17,7.03878670871477e-18,1.07082763249795e-17,4.51775305083118e-18,1.69681015434659e-17,9.48268916591936e-18,1.6593052697594e-17,4.71790339705847e-18,4.80799697123112e-17,4.96915964633367e-17,4.47809218669825e-17,8.89221283821414e-18,1.94036874967787e-17,1.5315013259422e-17,2.98371245410269e-17,1.43422687294828e-17,5.81533101076329e-16,1.19972927670873e-17,5.07824948840805e-18,3.49487459663801e-17,1.04467774720395e-17,2.03655370411135e-18,1.8455628189633e-17,1.70291709794705e-17,2.05037143482448e-17,1.35472768464962e-17,8.39406233442972e-18,2.41968031137064e-17,5.65681514282054e-18,2.13257779249991e-17,6.5169300498414e-17,4.79419438721342e-17,1.42131859759587e-17,2.82726685903685e-17,4.92418704514994e-18,1.61310946710745e-17,1.5889354529306e-17,1.04342371888391e-17,9.71953541600308e-17,2.49762740151622e-17,1.38660092930162e-17,7.9903802577031e-18,1.12302738739609e-17,1.70240916539061e-18,6.30318010663016e-18,1.10721884868123e-17,4.52422843905086e-18,1.61213565508841e-17,5.46570482823925e-17,6.07367783679943e-18,1.36310982141809e-17,6.66630870472504e-17,7.15757592777932e-18,2.36041172913559e-17,1.16153953064161e-17,1.0414326654011e-16,2.37726650732088e-17,3.40574933871837e-18,3.37090864565792e-18,9.03565239474654e-18,-28.274
1.8121257542001e-17,2.5644095595805e-17,6.34186390556618e-18,5.49744924388524e-17,4.57267998457204e-18,1.01095406593785e-16,1.63557219569533e-17,3.54471262016607e-15,3.13530423778558e-17,4.77356171009976e-15,1.79163158853463e-17,8.68075332022567e-18,7.20762350521884e-17,5.81882292218423e-17,1.36999072631136e-15,1.47561048589428e-17,2.06109609222258e-15,9.13582046409642e-18,1.41492299914768e-17,3.67501887607687e-17,8.08444422053638e-18,2.38859646268294e-17,2.91440569122932e-15,1.87476850151068e-17,4.44006190186484e-17,2.79154684997615e-17,2.06911099032354e-17,7.85851834466228e-17,1.05788681956446e-16,2.22192283857068e-15,2.26933889524388e-15,2.10952882667288e-17,2.00703182210392e-15,3.62545863623253e-17,2.78034488566338e-15,1.46192641339812e-17,3.73159698714673e-17,2.40770352796051e-15,1.05382396628126e-15,2.27479590655591e-15,4.45267838608011e-17,3.12960272551696e-17,4.05903667727498e-17,5.15978050550171e-17,1.29893062558138e-17,4.69266609682104e-17,3.10376594442425e-15,6.65361030594873e-17,3.88274388796474e-17,5.80112691785704e-18,1.925793165613e-15,9.4295729764575e-17,1.55126477078981e-17,1.80253505514313e-17,1.59731060725754e-17,5.25124679117348e-18,2.58683006198188e-17,4.20559531162648e-17,1.86282863949655e-15,3.73192766206533e-17,1.95430536201874e-15,6.16203271929366e-17,2.98635754337593e-17,9.57474357462061e-17,1.91070869151502e-15,4.03107932616156e-18,2.34867415973012e-17,3.39565112745149e-15,2.00721272478394e-17,4.67676900970436e-17,5.88180465592677e-15,2.16525785377538e-17,4.43785504454299e-17,1.95073176704545e-15,1.6560399369962e-15,7.86200081941409e-16,1.39184432086656e-15,1.78443676483217e-18,1.62421240246327e-17,2.34978309161628e-17,4.54217896637735e-17,2.60127417751514e-17,1.03448040028219e-16,1.50509601597065e-16,2.18988867452714e-17,2.32651640485076e-17,2.62752733526668e-15,1.23957956925376e-16,9.18789948219404e-18,1.97084917704255e-17,7.16439079740256e-17,1.57174451443003e-16,-28.024
4.50292370903847e-15,3.6401304453209e-17,6.82362776376822e-18,2.32168713320548e-15,2.92555605194955e-15,3.83213002049559e-17,2.8423152538229e-15,4.77052495353866e-15,1.79274178754961e-15,6.80510204242015e-15,2.26959268353527e-17,2.55584473371744e-17,1.48913183888059e-16,4.84108983724455e-17,1.30110041054782e-15,8.44166664394668e-17,2.14436175033656e-15,4.45164717499837e-15,1.06915662252141e-16,1.73223135271468e-17,3.72598410132684e-17,1.62897232397276e-15,1.78961612878235e-15,2.54078513228725e-15,1.03912463611266e-17,4.55310518853525e-17,1.94908567378266e-15,5.8170060712549e-17,2.35982598252633e-17,5.21340824592675e-15,2.95890611814648e-15,2.20435799241012e-15,1.71027615266347e-15,1.88566708642069e-15,2.85000750275928e-15,1.42719517192975e-17,7.75270260907805e-15,5.64224859635633e-15,2.66319175209418e-15,1.0982831535157e-15,2.16063800950387e-17,1.08694571831276e-17,2.92328827130709e-15,2.83983860571862e-17,8.07473186711727e-17,2.70761687371877e-17,2.46611780283706e-17,4.29893142452843e-17,3.16170341611029e-15,6.1112367119647e-17,3.20499725244363e-15,2.20282520941757e-17,3.25632475042409e-15,2.13042242058765e-15,4.13141871510916e-15,1.71591021251967e-17,7.02416465736484e-17,2.17328602621821e-17,3.25414832545645e-15,7.50596876054947e-17,4.18818398906057e-17,4.81530358359411e-17,1.5390073108776e-16,3.82376741622695e-15,2.23533053237377e-15,8.79619548560358e-18,1.09890673781292e-15,2.44151314792998e-15,6.63950134220976e-17,2.73137399095323e-17,1.10124718029592e-14,9.9143400078807e-18,5.41382988204942e-15,2.77016007119423e-15,1.57033065093817e-15,9.50076698946199e-18,1.67432795996926e-15,2.78279027843682e-15,2.88084753130688e-17,2.73929506269509e-17,4.02468160929572e-17,3.92438514380841e-17,9.59117899255432e-17,8.63907755180295e-17,3.92669902082209e-15,2.3720638209869e-15,5.66007678660298e-15,2.89029128334225e-15,5.02088214849841e-15,4.54290343943424e-18,2.4701350095907e-15,5.21424728226209e-17,-27.774
0.351984064622507,0.259784381326909,0.193197294452437,0.257171080693909,0.230215391816186,0.314078036798946,0.201373238273832,0.425806373690723,0.157503295666081,0.391639019942517,0.19300118422036,0.184873356293882,0.295713423704831,0.200589643652566,0.151061300161315,0.27111784428841,0.446046026648607,0.355024043969641,0.334952770121096,0.227704580329407,0.295307194061389,0.164661673127748,0.357743444748804,0.273006865821926,0.237328350518598,0.142988172231185,0.259265940943693,0.216677833438352,0.290636759454806,0.4064861869909,0.281993413435433,0.283621434564072,0.266794187025029,0.196364005144794,0.332169089446401,0.162561879542194,0.411786871261652,0.365872357606983,0.174871117926803,0.306204219802398,0.325277132073613,0.231593281973918,0.234649631159294,0.216340205988357,0.246611675668451,0.311132030854106,0.283069184789723,0.196281028979802,0.255734280628299,0.262850684726306,0.268616585177925,0.323074303694169,0.189131560570621,0.18949014849363,0.191352540539562,0.173717909061475,0.296212694937397,0.17547346281873,0.313632677159795,0.412389628987678,0.218328237880476,0.307321149149519,0.316584412977819,0.277727412942286,0.263639766590991,0.258941438653313,0.282558807412931,0.498866440535814,0.207787002252188,0.272255634263453,0.332417137409868,0.131160151149451,0.486764717490511,0.245562468218256,0.244497729455187,0.18768346355736,0.135860794951367,0.158863947047415,0.247374630151433,0.313048762401052,0.154715000579242,0.270451554371144,0.38261028108604,0.22221956225684,0.359811033241,0.300022888681043,0.316879203722237,0.346393848633693,0.397532920891925,0.210540681459598,0.351821206365062,0.326502236976673,-27.524
0.321795629605756,0.239148325246564,0.178053361949315,0.23027680273496,0.226790162155026,0.306687384229556,0.190189904010448,0.421210897276223,0.132167385580611,0.359526826060039,0.174511313605756,0.170799496460267,0.287447375458853,0.199282693807532,0.137741431818373,0.253980393753746,0.389965545378564,0.321352098073616,0.288689315971066,0.207387320705738,0.247136311796661,0.152959772184607,0.331687636636755,0.243915779108905,0.220220257814889,0.120490250087832,0.247917225243649,0.189281161903058,0.233615238476021,0.398483879141806,0.258883454241686,0.264870060122639,0.263773718608299,0.187844489036358,0.313168730978285,0.14496315176048,0.358631393697395,0.34047591404931,0.165075457592694,0.30819533494854,0.290590553670477,0.233224327693663,0.221497086752396,0.192237250526399,0.229298532837477,0.276668400148693,0.272255717978692,0.172939647950066,0.230131216059329,0.238546299138051,0.253868295953142,0.300402186524612,0.186220723601826,0.194596889540668,0.178595589607486,0.149891898813311,0.282558264540802,0.161003790029302,0.300176193115835,0.393486042140542,0.200556610905197,0.285304888522311,0.281869367302435,0.24447161271,0.245585703741012,0.249777030994712,0.266905044360301,0.477729617170344,0.19576145188527,0.238749560113405,0.283750449914189,0.118930565848344,0.441737600626132,0.228868256943876,0.207068967215193,0.185591217607209,0.126427663717376,0.15273388776041,0.23788156446444,0.279695695765424,0.150272475674031,0.251930567738525,0.357177466859201,0.187197661220254,0.32809649122948,0.276934511385822,0.282902920246329,0.316686536015063,0.363158502535083,0.176917489115996,0.308902852706516,0.295055634073068,-27.274
0.289127159959422,0.222734472762262,0.169927796843318,0.210466560531005,0.229718536357865,0.30225757786817,0.185985488351378,0.408354134895012,0.110980946193081,0.318967602907247,0.166341338805593,0.164790113714848,0.293478279810817,0.196632451008739,0.13349280892755,0.234726455387972,0.340902128855071,0.292572832341683,0.253754747433508,0.189035919138286,0.206849466568409,0.14854113712339,0.305801047617669,0.212941312893275,0.20835716835255,0.112001885336694,0.238317160456797,0.173169453296246,0.195864901188014,0.396143790764714,0.236256187090363,0.240543261768555,0.269331365984033,0.189458916543258,0.299079017838877,0.131907694547406,0.316809834338377,0.31846130435005,0.156338510758919,0.303048811900539,0.263583954830944,0.239551038368096,0.209404123956556,0.171379151560447,0.21627000778286,0.240632192533668,0.26544520499034,0.155868293535696,0.21280294065973,0.226936198753262,0.249692161775909,0.2862386246913,0.18630070259859,0.199598892382054,0.171406706419152,0.136412390965364,0.264778450671132,0.151413949423411,0.294930157821343,0.377062777170048,0.183858996035883,0.25939760683905,0.257212710565572,0.213971986703639,0.226527458669576,0.244100768623745,0.24906438659,0.46400921974529,0.183443562344498,0.221143575803897,0.243825499485316,0.108793063283874,0.395941230637943,0.209230363300021,0.18191239596984,0.186475231826777,0.119247531630494,0.157395196527569,0.240463596771389,0.260374930636459,0.157884059249202,0.237968209526764,0.337170405229659,0.159009098419558,0.311413927181289,0.259454680654398,0.257444945095133,0.282730712996874,0.323066555863273,0.157546736261481,0.259791640618637,0.271355066292598,-27.024
0.266367020173153,0.219159053254486,0.177757330983882,0.205298119370192,0.25265229824335,0.303030051292146,0.194489140626842,0.410166440344423,0.104022882495302,0.289239720891853,0.165434218703398,0.177593626605564,0.315827993210567,0.1974315098473,0.150667458868114,0.22712419743834,0.318394263695276,0.281430528564101,0.247247171662195,0.177432020493226,0.197015658539055,0.155946112095473,0.290734183088363,0.194156674946959,0.222127060611601,0.135328556028482,0.236027527369367,0.177513855792189,0.172072381242125,0.410744581684527,0.230972888875498,0.22883780917123,0.288920227698659,0.202583439509905,0.303180161360531,0.13120985458247,0.29909122282634,0.31295938223347,0.162630053809327,0.310350561820585,0.252141607523355,0.257959119516684,0.206058814048478,0.162976649673527,0.222499683793297,0.220314724973253,0.266776593838385,0.153014635471103,0.218021747369733,0.231914114966779,0.268976554519992,0.29121102508011,0.195884942412829,0.210069240540912,0.179673815424396,0.132012161988358,0.255219130308614,0.147384339097463,0.303555809938344,0.367909313614833,0.172420772762343,0.237755620270763,0.249994096492462,0.204978661650359,0.21681789153872,0.251551506166422,0.244721247209788,0.448429826474151,0.177831592458667,0.22406550067347,0.219331780893553,0.104215200330024,0.365420361112209,0.199771056467509,0.17094636207637,0.191421508503106,0.121885145806241,0.169205086501197,0.257485839429342,0.259485206869404,0.181161896804019,0.23415142297661,0.3228614548909,0.157858400441198,0.307318572284218,0.260885759521167,0.249689739031507,0.265218100146203,0.293131053750941,0.160694744407334,0.224274418007714,0.257994132308065,-26.774
0.32085835396512,0.235937769912614,0.197519540404188,0.237945671523352,0.299176092920634,0.310555545121505,0.220424710748736,0.413837807437278,0.119613595137021,0.26213658027779,0.176771330198234,0.226607305141533,0.356602333840977,0.199515465065609,0.188894718751185,0.227893863224932,0.324285746778722,0.295835937217402,0.26039889517315,0.178714629866912,0.269217664264821,0.171705449522202,0.285178522526611,0.187144376663936,0.274996937621473,0.181421610102565,0.24532111995737,0.1971667022889,0.16688743681425,0.449406320801154,0.243067915228378,0.238093466736413,0.328644162800644,0.223919144012768,0.325021369005997,0.140710664833896,0.302063093570469,0.329781177171718,0.191152745675486,0.321032675383554,0.269697584623554,0.290602673238112,0.219585699731633,0.165132895228216,0.249430553519299,0.221371128521684,0.286496853947894,0.168083337735696,0.24856063352144,0.245760529126884,0.329559597420887,0.311354773480828,0.215864433753173,0.225333614222275,0.218952032909464,0.137472164795484,0.258308446414186,0.157322104310733,0.329844894650575,0.374270858709328,0.169565586817872,0.22505916599325,0.255792797652688,0.228803648524449,0.228281743164515,0.275196154108177,0.259289413475213,0.440914424437827,0.177457101528897,0.244488631489341,0.222115857672016,0.116175336550175,0.357265855240404,0.200344384802109,0.210090939938979,0.203184100611804,0.135326204695998,0.188920004003434,0.280970581856889,0.280385736761097,0.221107792701301,0.239937203118379,0.321544352350067,0.204477202503863,0.310613517506413,0.277402032659698,0.297070964821125,0.257049757660206,0.271177241938272,0.17755956268633,0.196442025730285,0.257155132131202,-26.524
0.387376171890476,0.28881521918013,0.234065117354658,0.297682109868458,0.364374383176901,0.328562108621968,0.264431523404679,0.426440637227311,0.151648440014704,0.240857573379421,0.196522231439964,0.310967922682413,0.406708899384041,0.206872279427618,0.245941896720561,0.244285076809317,0.359305431996605,0.330467387473319,0.29222812672273,0.192851584010511,0.349074124388078,0.210109631032579,0.286471333740257,0.241628363539583,0.348257672410241,0.234114577042497,0.29042298585255,0.230460477173313,0.174112246233485,0.502010944072663,0.275632688311973,0.274709923684756,0.387041350241122,0.25360424289815,0.360376366956151,0.176244784646298,0.327555028620817,0.377359411092387,0.234350495509988,0.343694102451315,0.352993531287915,0.347422697688575,0.289816372935415,0.183335244257651,0.291005918237565,0.261942070837166,0.328297417945297,0.196615034501951,0.291852423519828,0.270219131673289,0.419038681230134,0.353254791369822,0.245901112614548,0.243598803540471,0.290646659737558,0.152368768394913,0.271841489140667,0.180412612738071,0.377101747120723,0.392567716934904,0.174928157615126,0.247049659414615,0.296674888153027,0.279760629558717,0.295748068707852,0.319858114566491,0.30252454457308,0.444664877603491,0.19052829382716,0.284615576524846,0.278877360644128,0.149763495444846,0.394270624871739,0.212696423192589,0.274504701503106,0.225030991440797,0.157947178763843,0.227001865055325,0.307570506955736,0.317478122697107,0.276949961088627,0.255186191661841,0.331020911721069,0.25927152155067,0.329723973941177,0.310708165242357,0.389273366064685,0.260692780276683,0.262486297098838,0.205150780266656,0.188429986817065,0.268537458072829,-26.274
